Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-1634,PowerSolutions,Software,8675.9,18,Gothenburg,36,10,7,4044.91,2,7,5996,naf-p_-dtf@powersolutions.com,Pending
Vendor-1635,GreenCompute,Renewable Energy,10373.9,11,Lyon,60,17,3,2028.66,5,16,6872,5p-b_itlnd@greencompute.com,Active
Vendor-1636,PowerSolutions,Monitoring,13654.5,26,Warsaw,36,7,1,4271.79,3,5,9141,y8gh4h0zc8@powersolutions.com,Active
Vendor-1637,GreenCompute,Software,15181.6,26,Warsaw,60,15,3,2653.61,3,10,9533,dyhib4y55t@greencompute.com,Active
Vendor-1638,EcoInfra,Monitoring,18356.0,21,Graz,48,19,1,4381.3,4,5,10682,whgrg7tc42@ecoinfra.com,Active
Vendor-1639,TechOptima,Software,22142.8,27,Gothenburg,60,18,1,3016.89,4,10,7575,zjzcqe-6wb@techoptima.com,Inactive
Vendor-1640,PowerSolutions,Hardware,9232.2,22,Gothenburg,12,5,10,4294.38,4,19,9878,_ta0z-5d-5@powersolutions.com,In Development
Vendor-1641,TechOptima,Hardware,20373.6,13,Porto,36,22,11,813.11,4,19,9505,yfk54lnarq@techoptima.com,On Hold
Vendor-1642,CoolIT,Software,18132.7,20,Warsaw,24,16,13,2885.78,4,13,10224,bnf9ug1jcc@coolit.com,In Development
Vendor-1643,EcoInfra,Renewable Energy,12719.4,10,Cork,12,10,7,3051.22,4,6,2368,7zj-mtyb3n@ecoinfra.com,Pending
Vendor-1644,CoolIT,Monitoring,8466.9,12,Warsaw,60,13,4,4642.67,4,8,1824,x-28ru1875@coolit.com,Active
Vendor-1645,TechOptima,Software,20111.2,17,Gothenburg,36,10,5,3894.2,3,9,3559,63tox6uop-@techoptima.com,Inactive
Vendor-1646,GreenCompute,Renewable Energy,9478.8,13,Porto,60,12,6,3821.95,2,4,3851,ulwger3s8i@greencompute.com,Active
Vendor-1647,EcoInfra,Monitoring,14845.3,22,Cork,24,11,9,749.5,5,17,3828,5x5-q09owc@ecoinfra.com,Inactive
Vendor-1648,CoolIT,Monitoring,13578.1,23,Gothenburg,36,13,10,3709.99,4,4,5330,z8njxnhsep@coolit.com,Inactive
Vendor-1649,GreenCompute,Software,19303.0,29,Lyon,12,21,10,1438.17,4,5,7344,ylc2ehmi-a@greencompute.com,In Development
Vendor-1650,EcoInfra,Renewable Energy,16992.7,24,Munich,12,5,6,4737.48,3,10,1539,ev3cdpyk35@ecoinfra.com,On Hold
Vendor-1651,PowerSolutions,Hardware,9975.7,11,Graz,12,12,13,3334.32,1,7,3451,9a_w858atl@powersolutions.com,In Development
Vendor-1652,CoolIT,Renewable Energy,19991.2,19,Munich,48,11,3,4990.62,4,14,3912,hbwaywkpgi@coolit.com,Inactive
Vendor-1653,CoolIT,Monitoring,18660.5,14,Milan,48,10,9,4464.84,5,14,10630,swp3hp25td@coolit.com,Inactive
Vendor-1654,GreenCompute,Hardware,16974.2,18,Warsaw,60,7,8,4209.22,3,13,1379,33wi5stgwa@greencompute.com,Cancelled
Vendor-1655,EcoInfra,Renewable Energy,6091.3,23,Gothenburg,60,9,9,4852.45,3,9,9469,o01oy1d4aq@ecoinfra.com,Pending
Vendor-1656,GreenCompute,Software,24028.0,16,Gothenburg,48,20,1,2145.21,4,19,3220,zcxoz8siiq@greencompute.com,Active
Vendor-1657,PowerSolutions,Software,5633.5,12,Graz,48,5,3,4196.47,4,11,1224,6s4hinen0h@powersolutions.com,Active
Vendor-1658,TechOptima,Software,20962.3,20,Cambridge,48,22,3,1111.76,1,5,7616,m-5lyy_wvs@techoptima.com,On Hold
Vendor-1659,EcoInfra,Hardware,9256.9,22,Gothenburg,24,19,5,4107.15,4,9,9036,4_ieer7a76@ecoinfra.com,Active
Vendor-1660,TechOptima,Software,5034.1,23,Porto,12,9,8,3699.66,4,19,6461,s--dqa0y-k@techoptima.com,In Development
Vendor-1661,PowerSolutions,Software,5700.4,20,Gothenburg,36,11,8,585.97,4,4,2036,v83dzoo0bz@powersolutions.com,On Hold
Vendor-1662,GreenCompute,Software,6342.3,12,Gothenburg,60,15,1,920.98,3,14,8746,acbdht2k-c@greencompute.com,On Hold
Vendor-1663,CoolIT,Monitoring,22726.3,12,Munich,48,17,6,1509.97,2,13,6290,ze-dlhd-pn@coolit.com,On Hold
Vendor-1664,EcoInfra,Hardware,20008.1,19,Cork,24,15,8,3077.19,4,7,2083,3jycq6lhva@ecoinfra.com,Cancelled
Vendor-1665,GreenCompute,Renewable Energy,14934.3,17,Lyon,48,13,4,817.45,3,8,6376,rvds9ypmfp@greencompute.com,Inactive
Vendor-1666,TechOptima,Software,23187.5,12,Porto,12,23,9,4977.71,3,8,2671,ve2ome1o6b@techoptima.com,Active
Vendor-1667,PowerSolutions,Hardware,15881.9,17,Cambridge,48,15,10,3996.44,5,13,1054,srflq9p_b2@powersolutions.com,In Development
Vendor-1668,GreenCompute,Hardware,11561.1,24,Gothenburg,48,14,6,3145.08,3,12,9834,g99ry7jzgv@greencompute.com,Cancelled
Vendor-1669,EcoInfra,Monitoring,5121.7,25,Cork,24,9,7,2487.44,5,4,4570,vo8azqnivh@ecoinfra.com,Cancelled
Vendor-1670,CoolIT,Software,20972.2,25,Cambridge,48,13,3,2618.87,5,17,8726,531o4cfl_k@coolit.com,Pending
Vendor-1671,TechOptima,Software,24329.9,15,Cork,12,7,3,1662.12,5,3,9642,xvosh94s8u@techoptima.com,Active
Vendor-1672,TechOptima,Software,8023.5,14,Milan,36,18,3,2995.45,5,16,4005,xqvu9x5_62@techoptima.com,Active
Vendor-1673,EcoInfra,Monitoring,24463.0,21,Milan,60,18,13,3249.91,2,8,7810,uf0eo5-tc5@ecoinfra.com,Pending
Vendor-1674,EcoInfra,Monitoring,9604.5,28,Porto,24,19,5,4982.71,4,16,8569,8bmebij8p8@ecoinfra.com,Cancelled
Vendor-1675,TechOptima,Hardware,16425.5,23,Warsaw,48,16,11,1806.86,2,16,10145,-rkmdqd88e@techoptima.com,Active
Vendor-1676,TechOptima,Renewable Energy,8739.6,16,Graz,48,22,1,2706.46,4,13,1015,u2yg2dk-v6@techoptima.com,Active
Vendor-1677,GreenCompute,Hardware,10543.1,20,Gothenburg,36,17,3,4328.96,3,12,7027,7lu51fbsjr@greencompute.com,Active
Vendor-1678,TechOptima,Hardware,24764.6,23,Lyon,36,24,12,4015.8,1,18,1156,-mwa1z0in1@techoptima.com,Inactive
Vendor-1679,GreenCompute,Monitoring,13113.6,15,Munich,48,22,4,926.67,3,9,7452,fdvqlsvn56@greencompute.com,On Hold
Vendor-1680,PowerSolutions,Software,11486.0,13,Gothenburg,36,12,9,1180.66,2,15,2245,jxm7334e0_@powersolutions.com,Pending
Vendor-1681,TechOptima,Hardware,17070.5,26,Warsaw,48,10,9,1079.34,4,9,3927,knyvouawxd@techoptima.com,Active
Vendor-1682,PowerSolutions,Renewable Energy,6085.7,16,Porto,48,15,12,1780.8,5,5,5760,0avv5-i4s9@powersolutions.com,In Development
Vendor-1683,EcoInfra,Hardware,8988.9,21,Cork,48,22,10,2114.55,4,12,7192,noa3shdc9u@ecoinfra.com,In Development
Vendor-1684,PowerSolutions,Hardware,23877.7,12,Milan,60,8,12,1352.7,4,18,3275,uuh7e2-1my@powersolutions.com,In Development
Vendor-1685,EcoInfra,Software,22343.0,18,Gothenburg,48,9,1,2760.2,3,9,9088,mdrlu9nj8l@ecoinfra.com,Cancelled
Vendor-1686,EcoInfra,Renewable Energy,14525.8,18,Milan,36,24,13,1354.62,3,7,9659,vtbbl96hzc@ecoinfra.com,In Development
Vendor-1687,TechOptima,Hardware,20115.4,21,Cork,12,19,4,2758.44,5,11,7027,ubi38ux8-a@techoptima.com,Pending
Vendor-1688,TechOptima,Monitoring,11644.7,24,Cork,24,16,10,2012.26,5,11,9275,xzk1lq7su5@techoptima.com,Active
Vendor-1689,GreenCompute,Software,20756.7,13,Graz,24,13,4,3281.67,4,13,3986,4-3kdpphu0@greencompute.com,Active
Vendor-1690,GreenCompute,Monitoring,16754.8,19,Gothenburg,24,6,5,2666.83,4,16,9174,jz8z4_c11v@greencompute.com,Active
Vendor-1691,EcoInfra,Monitoring,6625.9,18,Warsaw,24,13,5,4078.62,3,6,4147,9xcnlwny1o@ecoinfra.com,Active
Vendor-1692,TechOptima,Renewable Energy,16697.4,22,Lyon,48,10,9,1867.17,2,9,3104,4e1xpe3wc7@techoptima.com,In Development
Vendor-1693,GreenCompute,Software,13234.6,23,Cork,12,9,6,1783.61,4,4,7704,gc6gco_2ac@greencompute.com,On Hold
Vendor-1694,CoolIT,Hardware,12896.2,10,Warsaw,60,22,11,3975.07,4,11,1443,zxj_rwqfew@coolit.com,Active
Vendor-1695,EcoInfra,Hardware,17523.6,26,Cambridge,48,17,5,1178.68,5,15,7819,b-ubn2i4de@ecoinfra.com,Active
Vendor-1696,EcoInfra,Hardware,9943.2,16,Graz,12,6,13,3841.87,3,11,9484,rcls33ja35@ecoinfra.com,Pending
Vendor-1697,CoolIT,Hardware,18050.3,18,Porto,36,20,5,4722.47,4,6,9603,fqbsaf-nc7@coolit.com,Cancelled
Vendor-1698,TechOptima,Hardware,22306.5,21,Lyon,36,5,5,870.83,3,3,7274,8joj6uisjb@techoptima.com,On Hold
Vendor-1699,TechOptima,Software,21545.1,20,Gothenburg,60,15,13,3908.05,3,15,4043,lh46agrn9-@techoptima.com,Cancelled
Vendor-1700,TechOptima,Monitoring,16015.9,11,Gothenburg,12,17,11,2905.04,5,14,8622,hu-917y_p-@techoptima.com,Active
Vendor-1701,CoolIT,Renewable Energy,18230.0,14,Gothenburg,12,13,4,1301.52,4,17,10155,4j3wffsho9@coolit.com,Pending
Vendor-1702,CoolIT,Monitoring,7527.4,27,Graz,36,17,12,3314.95,4,16,5951,vj0sijva5w@coolit.com,Active
Vendor-1703,TechOptima,Monitoring,11860.6,29,Warsaw,12,9,13,1416.58,3,18,8588,qc5b5k8sx8@techoptima.com,In Development
Vendor-1704,CoolIT,Monitoring,7598.6,13,Milan,24,17,9,3781.76,5,14,10192,_4r9feo1hv@coolit.com,Active
Vendor-1705,PowerSolutions,Software,21179.1,23,Graz,60,20,11,3987.14,2,16,6465,hd35cb7oa1@powersolutions.com,In Development
Vendor-1706,EcoInfra,Hardware,19145.0,15,Warsaw,12,11,8,2197.68,3,15,3361,w4gy78q7bb@ecoinfra.com,Active
Vendor-1707,TechOptima,Monitoring,11394.6,19,Munich,24,23,13,3440.85,4,7,4838,9ostk0sydq@techoptima.com,Pending
Vendor-1708,TechOptima,Monitoring,21663.6,29,Graz,60,21,5,3736.27,3,4,4855,2xw_fplivj@techoptima.com,Active
Vendor-1709,EcoInfra,Monitoring,18693.9,10,Gothenburg,24,19,10,2996.19,3,14,10477,37vgrl2g-4@ecoinfra.com,Pending
Vendor-1710,CoolIT,Renewable Energy,13513.8,19,Warsaw,60,9,3,3506.09,4,10,6539,u7flihspwe@coolit.com,Active
Vendor-1711,EcoInfra,Hardware,18005.1,16,Munich,60,18,4,4922.03,4,8,9103,n301qz42jq@ecoinfra.com,Active
Vendor-1712,TechOptima,Hardware,18187.8,11,Gothenburg,60,20,11,2984.22,5,12,1777,6u2vz1g53l@techoptima.com,Active
Vendor-1713,CoolIT,Monitoring,5988.7,13,Lyon,24,13,7,3549.55,4,12,9850,2nubcp-i2a@coolit.com,Active
Vendor-1714,GreenCompute,Monitoring,21076.7,25,Gothenburg,12,21,12,4702.36,5,5,4119,mur-3d0t54@greencompute.com,On Hold
Vendor-1715,CoolIT,Hardware,19163.9,21,Milan,24,17,12,4275.58,4,3,2368,-p08ld568a@coolit.com,In Development
Vendor-1716,CoolIT,Software,7806.2,13,Munich,24,22,6,2263.35,4,14,5585,o3y69j8wnk@coolit.com,Active
Vendor-1717,TechOptima,Renewable Energy,19751.7,24,Munich,48,10,2,3890.54,4,9,9974,8uiv5y72qa@techoptima.com,Active
Vendor-1718,TechOptima,Renewable Energy,23299.9,11,Gothenburg,48,14,13,2870.59,4,17,2218,osqjkd5brh@techoptima.com,Active
Vendor-1719,GreenCompute,Software,17619.9,29,Porto,12,20,11,1355.01,4,16,10255,xew6t_sspr@greencompute.com,On Hold
Vendor-1720,TechOptima,Hardware,24239.4,19,Milan,36,9,6,1796.91,4,4,5517,630o54py81@techoptima.com,Active
Vendor-1721,CoolIT,Renewable Energy,13011.2,29,Gothenburg,24,19,6,712.89,3,4,8211,j0_kw7rdzm@coolit.com,Active
Vendor-1722,GreenCompute,Monitoring,15955.1,16,Cambridge,24,14,12,2043.67,4,4,3806,uzvkrgzizm@greencompute.com,Cancelled
Vendor-1723,CoolIT,Monitoring,22462.0,14,Lyon,48,15,8,4160.96,5,13,2879,bjoze4feug@coolit.com,Inactive
Vendor-1724,CoolIT,Hardware,12430.1,18,Milan,48,9,2,4597.39,4,12,4255,syy6eb9isz@coolit.com,In Development
Vendor-1725,CoolIT,Monitoring,5117.6,28,Graz,36,16,9,4396.43,5,5,8132,yukyua4eha@coolit.com,Cancelled
Vendor-1726,GreenCompute,Monitoring,6090.9,10,Graz,36,14,1,758.25,4,12,5663,8kd-9tsoya@greencompute.com,In Development
Vendor-1727,TechOptima,Hardware,18904.8,22,Porto,48,18,1,3709.21,2,3,10306,uw15btt5ro@techoptima.com,Active
Vendor-1728,EcoInfra,Monitoring,17993.3,26,Munich,36,14,5,1637.73,4,17,1080,qx86vbuc2t@ecoinfra.com,Cancelled
Vendor-1729,GreenCompute,Renewable Energy,21039.5,29,Munich,36,8,10,2646.19,1,18,7494,041zn5qe7c@greencompute.com,In Development
Vendor-1730,TechOptima,Hardware,6902.9,11,Gothenburg,24,12,5,3727.83,4,8,2846,0q1-99-8ge@techoptima.com,Active
Vendor-1731,CoolIT,Renewable Energy,20301.8,12,Munich,12,6,8,1041.34,5,6,5774,n8p1m173kf@coolit.com,Active
Vendor-1732,EcoInfra,Monitoring,20484.2,25,Cork,36,11,13,2429.94,5,9,4830,mzrit4rqbx@ecoinfra.com,Active
Vendor-1733,CoolIT,Monitoring,21150.7,29,Cambridge,60,11,12,3185.95,4,7,7702,_ydsw1akfp@coolit.com,In Development
Vendor-1734,EcoInfra,Renewable Energy,5942.0,12,Gothenburg,12,7,13,3847.43,4,17,2218,77lrl1sf_3@ecoinfra.com,Active
Vendor-1735,GreenCompute,Software,21727.6,18,Porto,48,22,11,2756.34,4,16,2535,dtun3hq_3x@greencompute.com,In Development
Vendor-1736,GreenCompute,Software,22528.3,14,Porto,48,7,8,2490.68,4,13,1192,iqs8v_cbev@greencompute.com,Active
Vendor-1737,CoolIT,Software,16607.5,27,Cambridge,12,13,1,1038.39,4,9,4152,0gwstvr1xj@coolit.com,Pending
Vendor-1738,EcoInfra,Hardware,24238.6,24,Cork,12,18,2,3227.41,4,12,3047,m-oxww0gp1@ecoinfra.com,Active
Vendor-1739,PowerSolutions,Renewable Energy,15299.2,14,Warsaw,24,8,8,692.53,2,13,2031,lpcaa_t4ry@powersolutions.com,Cancelled
Vendor-1740,CoolIT,Software,21281.0,10,Cork,60,23,1,942.18,4,9,4066,qydez__wjl@coolit.com,In Development
Vendor-1741,PowerSolutions,Renewable Energy,8553.3,28,Porto,36,16,13,2686.89,3,5,4149,baowkvuhsa@powersolutions.com,Cancelled
Vendor-1742,GreenCompute,Renewable Energy,12788.1,26,Porto,12,21,6,4777.84,5,6,4133,rb1lsor804@greencompute.com,Cancelled
Vendor-1743,CoolIT,Renewable Energy,13285.3,21,Cambridge,24,13,13,823.9,4,6,5447,7nzzlq4jul@coolit.com,In Development
Vendor-1744,EcoInfra,Monitoring,12114.7,25,Gothenburg,48,9,10,3274.79,5,9,7220,obz8id0lkz@ecoinfra.com,On Hold
Vendor-1745,GreenCompute,Software,7226.7,26,Porto,36,9,5,921.24,2,14,3617,_6m7qw7w19@greencompute.com,Active
Vendor-1746,PowerSolutions,Software,13043.7,17,Warsaw,60,5,10,4658.63,2,14,1976,h8xe-y6t9g@powersolutions.com,Active
Vendor-1747,TechOptima,Monitoring,24017.1,20,Cork,60,6,12,3970.17,4,9,2206,sfpetpa-e3@techoptima.com,Inactive
Vendor-1748,CoolIT,Monitoring,16443.4,15,Porto,48,24,11,2956.32,4,11,7185,pqpmo-70_n@coolit.com,In Development
Vendor-1749,PowerSolutions,Monitoring,24253.8,29,Lyon,24,20,9,4333.35,2,3,10744,90vambvxce@powersolutions.com,In Development
Vendor-1750,EcoInfra,Monitoring,18945.8,24,Cambridge,24,8,13,3002.81,4,15,8743,in8seqgiwb@ecoinfra.com,In Development
Vendor-1751,PowerSolutions,Renewable Energy,13204.1,18,Cork,48,22,2,4675.58,4,5,7306,c7tz3rmuv5@powersolutions.com,Pending
Vendor-1752,GreenCompute,Renewable Energy,11364.2,25,Gothenburg,60,15,3,918.6,3,19,4417,zpjokwebai@greencompute.com,Active
Vendor-1753,GreenCompute,Software,6976.4,14,Milan,36,7,4,2842.06,4,4,5567,cc-co1_5_c@greencompute.com,In Development
Vendor-1754,PowerSolutions,Renewable Energy,14237.5,11,Cork,60,11,10,1591.88,5,5,10154,ggk6abinmg@powersolutions.com,In Development
Vendor-1755,CoolIT,Renewable Energy,21618.2,16,Munich,48,13,6,3922.65,5,7,5278,jro68kdo51@coolit.com,Active
Vendor-1756,TechOptima,Monitoring,7727.5,21,Warsaw,36,21,9,2872.66,5,6,1138,h7m529rtca@techoptima.com,On Hold
Vendor-1757,GreenCompute,Software,23539.0,20,Milan,36,15,10,1216.62,4,3,1735,cetmis_r0r@greencompute.com,On Hold
Vendor-1758,GreenCompute,Software,18827.5,26,Gothenburg,36,19,7,3416.82,4,12,6391,l12hy8pj70@greencompute.com,Active
Vendor-1759,GreenCompute,Software,19315.4,17,Warsaw,36,18,3,2600.19,4,5,7621,mp06zsr6fa@greencompute.com,Pending
Vendor-1760,EcoInfra,Monitoring,17273.9,10,Lyon,24,11,11,4300.16,4,13,3552,01cyql9fj5@ecoinfra.com,Active
Vendor-1761,GreenCompute,Monitoring,9599.8,21,Warsaw,12,24,5,1079.62,2,5,3407,9ix4_c8z2n@greencompute.com,Inactive
Vendor-1762,GreenCompute,Monitoring,10670.3,15,Warsaw,12,12,13,4010.81,4,3,9941,0bvugpvp6a@greencompute.com,Active
Vendor-1763,PowerSolutions,Hardware,23801.3,26,Warsaw,48,18,11,4649.04,4,15,9379,0ewxc_4ft-@powersolutions.com,In Development
Vendor-1764,TechOptima,Renewable Energy,15817.4,19,Graz,48,21,11,2345.2,5,18,10661,9_go924l9m@techoptima.com,Active
Vendor-1765,TechOptima,Hardware,11550.2,12,Cork,36,8,9,4041.35,2,10,8116,0929r96ubr@techoptima.com,Inactive
Vendor-1766,TechOptima,Renewable Energy,5438.6,22,Porto,60,15,11,873.5,2,14,3102,zno6sryjor@techoptima.com,Active
Vendor-1767,CoolIT,Hardware,13076.4,17,Lyon,48,24,6,4878.96,4,15,10683,as--ixznie@coolit.com,In Development
Vendor-1768,TechOptima,Monitoring,6975.2,26,Gothenburg,12,9,6,784.52,3,12,5111,9dccnk1fyr@techoptima.com,Active
Vendor-1769,EcoInfra,Renewable Energy,9094.6,14,Cambridge,60,23,10,3718.21,5,12,5286,ymhlp4es0m@ecoinfra.com,Cancelled
Vendor-1770,GreenCompute,Renewable Energy,19265.4,16,Warsaw,48,6,9,4485.23,4,7,3421,iot3cxjico@greencompute.com,In Development
Vendor-1771,EcoInfra,Hardware,6266.7,12,Cork,24,21,10,2401.22,3,18,2486,gqec71odug@ecoinfra.com,In Development
Vendor-1772,GreenCompute,Hardware,5162.3,15,Gothenburg,48,11,3,1167.12,2,16,1214,v9y-y9ricd@greencompute.com,In Development
Vendor-1773,CoolIT,Monitoring,16333.5,23,Cambridge,24,6,10,2584.57,4,7,8968,tjlzader8q@coolit.com,Pending
Vendor-1774,PowerSolutions,Hardware,17211.1,18,Cork,60,14,2,4665.2,4,15,9375,bnctfvdg9z@powersolutions.com,In Development
Vendor-1775,PowerSolutions,Renewable Energy,9097.7,26,Graz,48,5,8,3125.25,4,8,1996,lp43d-s13v@powersolutions.com,Active
Vendor-1776,EcoInfra,Monitoring,24173.4,18,Cambridge,12,23,5,1676.98,5,10,6460,r9cw2tx86t@ecoinfra.com,Inactive
Vendor-1777,TechOptima,Monitoring,21190.5,22,Cork,36,23,13,1145.67,5,5,4950,2aox-pyaou@techoptima.com,Active
Vendor-1778,GreenCompute,Renewable Energy,10264.8,25,Cork,24,18,12,610.7,1,15,1235,iq8vzy3kws@greencompute.com,Active
Vendor-1779,GreenCompute,Renewable Energy,24408.8,20,Milan,12,6,5,2948.63,5,13,4414,ucc7bewhcd@greencompute.com,On Hold
Vendor-1780,CoolIT,Software,12628.0,14,Cambridge,60,13,12,4464.42,4,15,4718,jpdr8gwyfa@coolit.com,In Development
Vendor-1781,TechOptima,Software,6927.0,26,Munich,24,19,11,4829.91,4,5,3739,2qim9tpgft@techoptima.com,Active
Vendor-1782,CoolIT,Renewable Energy,15295.7,25,Porto,12,10,5,871.47,5,18,2946,gbs0nd5re3@coolit.com,Pending
Vendor-1783,CoolIT,Hardware,22159.1,14,Warsaw,48,22,12,1260.05,2,12,1871,nb7v6c84pr@coolit.com,On Hold
Vendor-1784,PowerSolutions,Renewable Energy,9767.2,28,Graz,12,8,9,650.56,4,14,5871,4quoo58v3-@powersolutions.com,Active
Vendor-1785,GreenCompute,Software,18551.5,19,Lyon,12,9,4,4047.75,3,6,9204,x1su8lqmpw@greencompute.com,Cancelled
Vendor-1786,CoolIT,Renewable Energy,17951.1,21,Warsaw,24,6,9,2074.04,5,16,9996,-qpz4ji_vh@coolit.com,On Hold
Vendor-1787,CoolIT,Software,13875.5,28,Cambridge,12,24,8,1918.72,3,9,3266,ye8ldi4qzm@coolit.com,On Hold
Vendor-1788,CoolIT,Hardware,14400.8,16,Lyon,12,13,9,2370.71,3,7,9063,2ihjb8x6gu@coolit.com,Pending
Vendor-1789,CoolIT,Renewable Energy,15432.2,15,Munich,24,10,1,1914.05,4,10,9218,fdik7y7kbp@coolit.com,Cancelled
Vendor-1790,PowerSolutions,Monitoring,6759.7,22,Cambridge,12,20,1,3670.86,1,12,10475,urip66w70f@powersolutions.com,Pending
Vendor-1791,GreenCompute,Software,10516.5,28,Gothenburg,12,11,7,2764.09,4,15,3150,29imdky7nv@greencompute.com,Pending
Vendor-1792,EcoInfra,Hardware,8360.1,29,Cambridge,12,13,8,3310.37,2,12,6635,q6h6bidp_a@ecoinfra.com,Pending
Vendor-1793,GreenCompute,Hardware,12109.9,25,Cork,60,12,2,2199.73,4,8,9826,y8a18yxu98@greencompute.com,Active
Vendor-1794,TechOptima,Renewable Energy,21774.1,20,Lyon,24,12,9,1727.45,5,16,8283,kx_w8a0pdc@techoptima.com,In Development
Vendor-1795,PowerSolutions,Hardware,15691.1,19,Milan,12,5,2,646.5,3,11,3813,8luhoffp-s@powersolutions.com,In Development
Vendor-1796,PowerSolutions,Software,12634.3,24,Graz,36,20,7,1639.38,3,6,2788,vgnhk_2896@powersolutions.com,Active
Vendor-1797,EcoInfra,Renewable Energy,21015.4,16,Graz,60,16,2,1088.05,4,12,2212,zsllvf1ks8@ecoinfra.com,Active
Vendor-1798,TechOptima,Renewable Energy,15980.8,11,Warsaw,24,5,10,2552.67,4,9,8126,1rqacenivt@techoptima.com,Cancelled
Vendor-1799,GreenCompute,Monitoring,9937.3,27,Milan,36,11,5,2724.13,5,5,7876,2cclsj3-vh@greencompute.com,Active
Vendor-1800,GreenCompute,Hardware,8854.9,25,Warsaw,12,17,12,645.14,5,12,1328,e3ik4x7xw2@greencompute.com,Pending
Vendor-1801,PowerSolutions,Renewable Energy,24713.3,13,Porto,12,13,12,4715.45,4,5,9889,pw4-r_9tx8@powersolutions.com,Active
Vendor-1802,CoolIT,Software,6934.9,19,Gothenburg,48,22,6,4312.63,4,14,8963,wh6gdfjyac@coolit.com,Active
Vendor-1803,PowerSolutions,Software,23474.0,14,Milan,48,23,11,3301.48,3,17,2882,rynm5ub0cj@powersolutions.com,Inactive
Vendor-1804,EcoInfra,Renewable Energy,18774.6,20,Cork,60,9,2,4607.81,4,6,7649,mgncamimt6@ecoinfra.com,Cancelled
Vendor-1805,CoolIT,Renewable Energy,9701.9,25,Munich,48,23,9,3809.63,4,12,1654,fwwkyo222p@coolit.com,Active
Vendor-1806,TechOptima,Hardware,13357.3,18,Gothenburg,36,20,3,912.23,4,14,10103,4bh9prcc9m@techoptima.com,Pending
Vendor-1807,TechOptima,Monitoring,21725.2,26,Gothenburg,24,24,12,1364.65,3,4,8158,fi_oklk8ff@techoptima.com,Active
Vendor-1808,TechOptima,Software,13044.6,21,Warsaw,36,20,8,1255.73,4,18,1399,qex1lbe9yx@techoptima.com,Active
Vendor-1809,EcoInfra,Hardware,10970.6,23,Gothenburg,36,23,12,796.01,3,5,9756,82suncuwlc@ecoinfra.com,Cancelled
Vendor-1810,PowerSolutions,Monitoring,8531.4,24,Cork,12,5,1,988.27,4,13,3030,wz5sl9g8-y@powersolutions.com,Active
Vendor-1811,GreenCompute,Software,6505.5,14,Cambridge,36,7,4,4467.95,5,9,5246,abk6r7ek9_@greencompute.com,In Development
Vendor-1812,GreenCompute,Software,23820.3,14,Lyon,36,21,4,3717.55,2,18,9010,wswh9j3q3w@greencompute.com,Pending
Vendor-1813,EcoInfra,Monitoring,18317.0,13,Graz,12,22,13,4892.8,1,12,10560,9ys4kcqv2r@ecoinfra.com,Cancelled
Vendor-1814,EcoInfra,Renewable Energy,9478.0,17,Milan,36,22,10,3234.35,4,6,9212,hceoxs0-x9@ecoinfra.com,Cancelled
Vendor-1815,EcoInfra,Renewable Energy,15960.1,14,Milan,48,23,12,1955.95,5,12,4583,3ogyhggh2g@ecoinfra.com,On Hold
Vendor-1816,PowerSolutions,Renewable Energy,22649.4,28,Milan,36,14,9,1931.89,4,7,1236,zx96wloemq@powersolutions.com,Active
Vendor-1817,EcoInfra,Monitoring,15526.9,21,Milan,48,21,5,3599.51,3,15,3605,uudq5c5p7i@ecoinfra.com,Active
Vendor-1818,TechOptima,Renewable Energy,10792.6,16,Cambridge,60,18,9,1198.49,5,11,3002,7mjn2r9sos@techoptima.com,Pending
Vendor-1819,GreenCompute,Renewable Energy,10642.3,15,Warsaw,24,7,6,2017.93,4,9,2503,u6tdre21rt@greencompute.com,On Hold
Vendor-1820,PowerSolutions,Renewable Energy,5653.8,28,Warsaw,24,7,3,3391.32,5,4,6411,-2c2nn_rva@powersolutions.com,In Development
Vendor-1821,CoolIT,Hardware,5440.8,15,Milan,60,5,9,4770.33,4,12,7720,v5hnah10op@coolit.com,In Development
Vendor-1822,PowerSolutions,Renewable Energy,14023.5,10,Warsaw,36,24,2,3586.02,3,10,3196,jptr36q31n@powersolutions.com,In Development
Vendor-1823,CoolIT,Monitoring,14284.8,10,Cork,12,12,7,2495.91,4,5,9724,v8tthrz-ju@coolit.com,In Development
Vendor-1824,GreenCompute,Software,19347.7,14,Warsaw,24,7,7,1378.89,4,16,4953,xe-q7kl4zb@greencompute.com,Inactive
Vendor-1825,EcoInfra,Renewable Energy,24595.5,25,Graz,24,8,4,4914.21,4,10,4145,ls6xiff5fo@ecoinfra.com,Active
Vendor-1826,CoolIT,Renewable Energy,7107.6,24,Warsaw,12,14,11,1937.97,4,12,7959,_sl_sd2d9e@coolit.com,In Development
Vendor-1827,EcoInfra,Renewable Energy,5041.4,19,Porto,48,18,8,3017.79,5,19,7390,wmo69048cs@ecoinfra.com,Active
