Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-1244,CoolIT,Software,24289.8,14,Lisbon,48,14,5,1482.56,4,13,10594,32qi7dvgau@coolit.com,Active
Vendor-1245,CoolIT,Renewable Energy,15252.0,11,Rome,12,11,5,4363.21,4,9,3404,dks29ks6wr@coolit.com,Pending
Vendor-1246,TechOptima,Monitoring,13616.4,24,London,12,22,4,1923.63,4,3,5235,gfz90fnavt@techoptima.com,In Development
Vendor-1247,TechOptima,Renewable Energy,23445.6,22,Paris,48,23,2,1901.14,3,7,3261,c3iiqu5tnn@techoptima.com,In Development
Vendor-1248,GreenCompute,Monitoring,19392.8,26,Dublin,12,8,4,3015.79,4,8,4731,523x2x54zy@greencompute.com,In Development
Vendor-1249,PowerSolutions,Renewable Energy,21840.9,29,Berlin,36,22,5,1478.9,4,5,6310,fwbct8g2-d@powersolutions.com,Inactive
Vendor-1250,EcoInfra,Renewable Energy,6513.4,29,Berlin,36,7,1,3887.86,4,3,5760,3dw6phymnn@ecoinfra.com,Active
Vendor-1251,EcoInfra,Software,17266.0,24,London,24,24,3,1672.43,4,8,6401,ockz2fa5uz@ecoinfra.com,Inactive
Vendor-1252,EcoInfra,Hardware,18357.0,12,Dublin,60,9,12,3108.59,4,10,9213,-7hh5z675_@ecoinfra.com,In Development
Vendor-1253,EcoInfra,Software,7661.9,11,Vienna,36,15,2,1599.66,5,8,3991,c2pj-04qyv@ecoinfra.com,On Hold
Vendor-1254,GreenCompute,Hardware,11001.2,22,Berlin,60,12,11,2045.5,4,4,3107,m45gi_t56o@greencompute.com,Cancelled
Vendor-1255,GreenCompute,Monitoring,22826.6,20,Dublin,36,16,13,4699.09,3,13,3030,3p_9pdzgbs@greencompute.com,On Hold
Vendor-1256,TechOptima,Software,9588.8,18,Vienna,24,6,3,2596.58,4,10,7013,fkfj_a6vx2@techoptima.com,Active
Vendor-1257,EcoInfra,Hardware,20576.7,22,Lisbon,12,12,10,3558.06,2,15,9103,oc0h32_5ct@ecoinfra.com,Cancelled
Vendor-1258,EcoInfra,Renewable Energy,5505.2,11,Berlin,12,24,3,1489.91,5,16,6615,iwgyxy51lg@ecoinfra.com,On Hold
Vendor-1259,PowerSolutions,Hardware,8627.4,16,Dublin,48,13,7,3647.64,4,4,1386,udc3ziefwj@powersolutions.com,On Hold
Vendor-1260,EcoInfra,Hardware,6031.0,16,Vienna,48,19,6,4900.1,4,17,6921,aa1casxplx@ecoinfra.com,On Hold
Vendor-1261,GreenCompute,Renewable Energy,13140.3,27,Amsterdam,24,19,6,3680.86,4,17,10531,q8rlnb09hb@greencompute.com,Active
Vendor-1262,TechOptima,Renewable Energy,9060.4,11,Rome,60,15,4,2700.51,4,11,8545,1f3xigidid@techoptima.com,Cancelled
Vendor-1263,CoolIT,Renewable Energy,10204.6,26,London,48,24,4,1034.71,4,13,3406,ajci1t4l9o@coolit.com,Active
Vendor-1264,EcoInfra,Renewable Energy,15120.3,17,Lisbon,12,13,9,2915.45,5,10,7342,y6dfg1u0_i@ecoinfra.com,Active
Vendor-1265,EcoInfra,Software,15366.6,11,London,48,24,7,1584.07,3,6,7778,_2x6pzb90k@ecoinfra.com,On Hold
Vendor-1266,CoolIT,Hardware,9257.6,27,Vienna,12,9,5,3846.15,3,16,2732,751neduxjw@coolit.com,On Hold
Vendor-1267,CoolIT,Software,22017.5,22,London,60,20,3,1974.22,5,4,9225,jjaw4zjebz@coolit.com,On Hold
Vendor-1268,PowerSolutions,Renewable Energy,11711.1,25,Dublin,24,5,13,1196.51,1,15,10685,d86sq-ikyd@powersolutions.com,In Development
Vendor-1269,GreenCompute,Renewable Energy,12575.2,16,Berlin,24,20,6,1136.66,3,12,10314,6zhx9r7hsi@greencompute.com,Active
Vendor-1270,EcoInfra,Monitoring,22923.4,29,Rome,60,14,3,1164.95,4,4,1076,2agsbrcd0m@ecoinfra.com,Cancelled
Vendor-1271,CoolIT,Hardware,13608.3,20,Stockholm,12,6,10,3626.05,4,4,5806,a4sj1qg4lt@coolit.com,Pending
Vendor-1272,TechOptima,Monitoring,9319.6,23,Dublin,48,18,12,723.27,4,6,7501,dgj1av0x3f@techoptima.com,Active
Vendor-1273,CoolIT,Monitoring,6718.2,19,Berlin,12,19,2,4833.9,3,12,6281,7t_53f-vil@coolit.com,Active
Vendor-1274,CoolIT,Renewable Energy,18321.3,17,Lisbon,36,19,2,1389.86,3,10,1334,ml6jleoidh@coolit.com,Active
Vendor-1275,GreenCompute,Renewable Energy,8834.7,13,London,48,11,13,1985.04,3,13,7719,149m1kjwy1@greencompute.com,Inactive
Vendor-1276,EcoInfra,Software,20934.1,13,Amsterdam,12,24,6,1266.85,3,18,3339,ihv5cn4wex@ecoinfra.com,In Development
Vendor-1277,CoolIT,Software,22868.7,13,London,36,16,10,4475.22,4,11,8214,5zvs2qcx_k@coolit.com,Active
Vendor-1278,CoolIT,Software,15173.9,19,Stockholm,48,8,10,663.25,4,9,10762,u8ch-k1lpq@coolit.com,Active
Vendor-1279,EcoInfra,Software,16681.5,25,Amsterdam,36,6,9,3723.71,4,17,8615,afe0sx5-9e@ecoinfra.com,Active
Vendor-1280,GreenCompute,Monitoring,6496.5,28,Paris,36,17,6,1006.15,4,12,3796,qhao9o95hx@greencompute.com,Active
Vendor-1281,EcoInfra,Renewable Energy,18181.6,19,Lisbon,60,16,13,4998.5,4,10,2245,sgtjj_ubyl@ecoinfra.com,Cancelled
Vendor-1282,GreenCompute,Software,23265.8,10,Dublin,48,10,6,2246.18,3,17,9591,l4314riami@greencompute.com,Pending
Vendor-1283,PowerSolutions,Hardware,5015.5,26,Rome,48,12,2,1950.75,4,4,4121,w0rvecyvtt@powersolutions.com,Cancelled
Vendor-1284,EcoInfra,Monitoring,9318.5,21,Amsterdam,36,21,7,2258.7,4,8,8879,pynera08dp@ecoinfra.com,Inactive
Vendor-1285,PowerSolutions,Monitoring,11600.1,27,London,36,12,13,2144.91,4,5,1898,rax53ky70-@powersolutions.com,Cancelled
Vendor-1286,GreenCompute,Monitoring,21364.8,23,Paris,12,6,7,1286.06,3,17,7301,390wnu_qib@greencompute.com,In Development
Vendor-1287,CoolIT,Hardware,7155.1,26,Vienna,36,17,3,4421.63,4,16,2188,po8wpbail2@coolit.com,Cancelled
Vendor-1288,TechOptima,Hardware,13839.1,22,Vienna,60,10,11,3348.34,4,11,8785,zf6cwkdghy@techoptima.com,In Development
Vendor-1289,GreenCompute,Hardware,8712.6,23,Amsterdam,48,10,6,2067.11,4,11,5233,wpviqhbkr4@greencompute.com,Active
Vendor-1290,CoolIT,Monitoring,23251.0,26,Amsterdam,36,19,10,2187.24,3,12,9654,r22zw3ytfh@coolit.com,Active
Vendor-1291,TechOptima,Monitoring,9187.4,28,Berlin,36,10,13,833.34,5,16,7113,v-v7k1p9pd@techoptima.com,Inactive
Vendor-1292,PowerSolutions,Renewable Energy,11230.9,17,Lisbon,36,6,2,2249.42,4,8,6635,zl5gur7akz@powersolutions.com,On Hold
Vendor-1293,CoolIT,Software,16048.0,16,Stockholm,36,9,7,3949.67,3,7,4546,sial9p9fhn@coolit.com,Pending
Vendor-1294,EcoInfra,Hardware,6614.7,12,Berlin,48,12,5,2333.73,3,16,1724,zjkxeprdx3@ecoinfra.com,Active
Vendor-1295,EcoInfra,Renewable Energy,13554.0,14,Rome,48,12,5,2528.48,5,16,7538,ls6wl_egbk@ecoinfra.com,Active
Vendor-1296,EcoInfra,Software,11269.3,25,London,24,14,8,1334.94,3,18,4530,-xh6e2nmba@ecoinfra.com,Cancelled
Vendor-1297,CoolIT,Software,22382.9,15,Stockholm,12,20,10,1190.4,3,14,7137,e9xqxb65mr@coolit.com,On Hold
Vendor-1298,GreenCompute,Monitoring,20907.2,23,Stockholm,12,15,9,3676.44,2,18,2655,bw1gtmk06q@greencompute.com,In Development
Vendor-1299,PowerSolutions,Renewable Energy,23532.3,18,Dublin,36,9,9,3564.13,4,10,5224,su6mh88_sb@powersolutions.com,Active
Vendor-1300,CoolIT,Software,10568.7,19,Amsterdam,12,24,11,3306.03,4,7,1745,cbhgvx3kgy@coolit.com,Active
Vendor-1301,TechOptima,Renewable Energy,21293.3,10,Paris,48,24,1,3976.84,4,17,7527,oarsgn6h6d@techoptima.com,Inactive
Vendor-1302,CoolIT,Renewable Energy,21428.8,29,Lisbon,36,5,12,2605.58,5,10,7205,vkrcc_5mts@coolit.com,In Development
Vendor-1303,CoolIT,Renewable Energy,7315.5,27,Vienna,48,23,3,1060.74,5,6,4760,oy3qf-7l3d@coolit.com,In Development
Vendor-1304,PowerSolutions,Renewable Energy,15005.7,22,Paris,24,11,10,2957.24,3,7,1498,hu88jbsp6y@powersolutions.com,Active
Vendor-1305,GreenCompute,Software,24454.9,25,Amsterdam,60,8,13,1641.17,4,14,4151,1sse2ciqyk@greencompute.com,In Development
Vendor-1306,GreenCompute,Monitoring,21621.1,14,Dublin,24,24,2,3656.48,5,7,4679,9q-yg1r_2e@greencompute.com,Active
Vendor-1307,GreenCompute,Monitoring,18140.0,27,Berlin,36,13,8,3451.93,2,18,2123,mqn0sqg_f5@greencompute.com,Inactive
Vendor-1308,GreenCompute,Monitoring,15272.8,13,Dublin,12,7,8,1635.24,4,15,6382,1_0eu89hjf@greencompute.com,Active
Vendor-1309,PowerSolutions,Software,19192.3,10,Amsterdam,12,8,1,4394.68,4,11,7784,qadr_pvr49@powersolutions.com,Active
Vendor-1310,TechOptima,Software,21014.5,17,London,12,14,8,4523.34,1,14,3147,d3il1ld9-3@techoptima.com,Inactive
Vendor-1311,CoolIT,Renewable Energy,14878.3,24,Vienna,48,18,5,3592.29,3,4,7315,kxu3t0t7yd@coolit.com,In Development
Vendor-1312,EcoInfra,Monitoring,19830.9,15,Berlin,48,18,3,2388.1,4,9,9703,n651qibjtt@ecoinfra.com,Active
Vendor-1313,GreenCompute,Software,8098.1,21,Berlin,36,11,11,3192.19,5,5,8109,w-js5u32hd@greencompute.com,Cancelled
Vendor-1314,PowerSolutions,Monitoring,12880.4,17,Dublin,60,6,10,1998.79,3,3,1126,tz5jzl_wmw@powersolutions.com,Cancelled
Vendor-1315,CoolIT,Hardware,6123.8,28,Vienna,48,9,11,2043.68,4,13,10602,zqgs38mag2@coolit.com,Inactive
Vendor-1316,GreenCompute,Renewable Energy,20326.8,13,Berlin,48,5,7,2704.38,4,10,2376,9-m9whhcw3@greencompute.com,Pending
Vendor-1317,GreenCompute,Monitoring,9229.3,16,Lisbon,48,24,1,1904.97,4,10,2728,5rthmwxdu7@greencompute.com,Pending
Vendor-1318,CoolIT,Hardware,8301.6,15,Paris,60,15,1,3743.44,1,10,5741,mb0_qiigzk@coolit.com,Active
Vendor-1319,PowerSolutions,Monitoring,13755.1,24,Dublin,36,19,10,1133.37,3,9,8151,3ix3trrihb@powersolutions.com,Inactive
Vendor-1320,GreenCompute,Renewable Energy,15696.7,13,Rome,24,16,4,897.26,5,17,5058,s3g_i8b0ls@greencompute.com,Active
Vendor-1321,TechOptima,Hardware,8317.5,27,Rome,12,13,5,2885.85,4,18,5704,mell2ksjcn@techoptima.com,In Development
Vendor-1322,CoolIT,Software,12256.1,17,Paris,48,11,10,2567.22,4,4,5632,qe4qnknwa7@coolit.com,Active
Vendor-1323,CoolIT,Monitoring,16593.4,26,Paris,60,24,6,2090.8,3,15,7672,opv3fd-yo5@coolit.com,On Hold
Vendor-1324,PowerSolutions,Software,6828.0,24,Vienna,12,6,13,4497.12,5,11,2633,tt_c8im8l3@powersolutions.com,Active
Vendor-1325,PowerSolutions,Monitoring,11345.0,20,Stockholm,60,6,3,2845.49,4,17,8968,mt6lm3oayf@powersolutions.com,Active
Vendor-1326,GreenCompute,Hardware,10225.0,24,Vienna,24,11,11,4252.35,4,13,10477,k_gqc617zr@greencompute.com,Active
Vendor-1327,CoolIT,Renewable Energy,19416.0,25,Stockholm,12,8,6,3929.11,5,17,4965,d8ya96cxwf@coolit.com,On Hold
Vendor-1328,CoolIT,Renewable Energy,8315.7,19,Paris,48,18,4,2869.88,3,8,5022,iqpkp011-b@coolit.com,In Development
Vendor-1329,CoolIT,Renewable Energy,14878.5,10,Stockholm,60,15,4,4290.65,4,10,1115,8xqq7yc6l0@coolit.com,Active
Vendor-1330,CoolIT,Hardware,11543.4,22,London,48,15,1,3210.95,3,16,3371,o_pn9_zr1q@coolit.com,Active
Vendor-1331,PowerSolutions,Monitoring,19446.8,15,Vienna,24,19,8,1470.97,4,9,5579,a1s4gwqk-c@powersolutions.com,In Development
Vendor-1332,PowerSolutions,Software,24257.6,19,Stockholm,12,12,11,2249.43,5,12,9625,ga539m98p0@powersolutions.com,In Development
Vendor-1333,PowerSolutions,Monitoring,22300.2,25,Dublin,48,10,11,4522.47,4,11,10988,74zzh2zcpf@powersolutions.com,Cancelled
Vendor-1334,CoolIT,Renewable Energy,15336.7,16,Rome,60,13,10,1949.21,4,10,6765,c-ua_ba-78@coolit.com,In Development
Vendor-1335,CoolIT,Software,22122.1,15,Vienna,12,23,13,730.95,4,5,7327,joovvead4p@coolit.com,Active
Vendor-1336,CoolIT,Monitoring,19194.7,10,Berlin,36,15,11,4628.52,1,7,3971,ca76mi9sug@coolit.com,Cancelled
Vendor-1337,TechOptima,Software,8829.0,22,Amsterdam,24,8,8,2842.47,4,8,6610,bxwdmmz3lz@techoptima.com,In Development
Vendor-1338,PowerSolutions,Renewable Energy,18829.8,19,Amsterdam,24,8,6,3979.19,4,9,4657,fff14drkqr@powersolutions.com,Active
Vendor-1339,PowerSolutions,Renewable Energy,16693.4,26,Rome,12,14,10,2563.39,3,17,5745,7gk4k9ktxv@powersolutions.com,Pending
Vendor-1340,EcoInfra,Monitoring,9079.2,23,Paris,60,23,1,3344.71,4,12,4709,l1h8x4-nv1@ecoinfra.com,Active
Vendor-1341,EcoInfra,Renewable Energy,24458.9,14,Paris,24,6,11,3139.76,3,9,9987,t4y_d608r6@ecoinfra.com,Pending
Vendor-1342,PowerSolutions,Monitoring,21311.9,20,Stockholm,12,21,9,936.8,3,5,9793,4228sao6pm@powersolutions.com,In Development
Vendor-1343,EcoInfra,Renewable Energy,20376.8,13,Vienna,36,8,9,1193.04,5,14,9254,2txjuvwz62@ecoinfra.com,Cancelled
Vendor-1344,TechOptima,Hardware,24544.7,23,Rome,12,6,1,4252.49,4,6,2725,1sxvmbcjkj@techoptima.com,In Development
Vendor-1345,GreenCompute,Hardware,24765.3,14,Amsterdam,12,6,5,1064.52,4,3,4923,emvoztfudd@greencompute.com,Active
Vendor-1346,PowerSolutions,Renewable Energy,14531.7,17,Lisbon,12,20,5,1840.15,4,13,5756,sl6feex0fb@powersolutions.com,In Development
Vendor-1347,CoolIT,Software,15117.1,12,Stockholm,36,9,4,3211.29,4,6,5104,-5t1k8m56w@coolit.com,Active
Vendor-1348,TechOptima,Software,21983.4,13,Paris,12,15,10,4626.46,5,18,7578,nkhttgtyzv@techoptima.com,On Hold
Vendor-1349,EcoInfra,Software,17667.7,20,Lisbon,12,22,1,2251.28,4,11,6835,bpjo2kt07_@ecoinfra.com,Active
Vendor-1350,TechOptima,Renewable Energy,6574.8,14,Vienna,60,23,7,2838.94,5,12,3561,5gh01t6v8k@techoptima.com,Active
Vendor-1351,TechOptima,Hardware,18821.9,18,Stockholm,12,23,2,4850.41,4,19,7723,vbdqkogmrj@techoptima.com,Active
Vendor-1352,PowerSolutions,Hardware,14459.1,24,Lisbon,24,21,6,3884.02,4,16,1338,cq9jh-sk0z@powersolutions.com,Inactive
Vendor-1353,TechOptima,Renewable Energy,6185.1,24,Rome,60,21,8,1967.94,4,17,4207,cfov3qkxc_@techoptima.com,Cancelled
Vendor-1354,TechOptima,Renewable Energy,23281.0,16,Amsterdam,60,16,8,3854.89,4,14,1921,xxm2hhhu47@techoptima.com,Pending
Vendor-1355,EcoInfra,Software,9667.4,15,London,36,6,11,2047.09,4,17,3789,3g7qbuw-iy@ecoinfra.com,Cancelled
Vendor-1356,TechOptima,Software,24050.0,11,Berlin,24,9,10,3505.9,4,13,1751,i66l9v2n9m@techoptima.com,Active
Vendor-1357,GreenCompute,Hardware,15044.2,20,Paris,60,8,8,1314.16,1,5,1569,r85vk5fyf9@greencompute.com,Inactive
Vendor-1358,GreenCompute,Renewable Energy,17894.5,15,Lisbon,36,20,8,922.9,4,3,1739,cfnitvqa8i@greencompute.com,On Hold
Vendor-1359,TechOptima,Renewable Energy,10265.5,17,Amsterdam,60,14,3,2269.35,4,8,10595,amdxoq2tko@techoptima.com,Active
Vendor-1360,EcoInfra,Renewable Energy,24723.0,22,Dublin,12,18,5,1392.94,3,17,2647,vldazkur-4@ecoinfra.com,Active
Vendor-1361,EcoInfra,Renewable Energy,5937.2,28,Lisbon,24,20,10,4214.88,4,11,6553,ourcwl1uvq@ecoinfra.com,Inactive
Vendor-1362,PowerSolutions,Software,22241.1,12,Lisbon,60,14,11,3254.59,1,4,4048,rn5gewd9x2@powersolutions.com,In Development
Vendor-1363,GreenCompute,Software,6338.4,12,Lisbon,24,10,4,811.01,3,4,8545,eqr03loy63@greencompute.com,Inactive
Vendor-1364,CoolIT,Renewable Energy,23143.6,14,Paris,36,8,9,2220.05,4,12,6191,bfxsqash9i@coolit.com,In Development
Vendor-1365,CoolIT,Hardware,23174.0,15,Paris,12,10,13,2438.63,4,7,6678,hax26j9jwk@coolit.com,Cancelled
Vendor-1366,GreenCompute,Software,12357.3,24,Dublin,36,13,10,4227.33,3,10,10781,7t71y2p2vr@greencompute.com,Inactive
Vendor-1367,GreenCompute,Monitoring,16999.0,10,Stockholm,12,12,5,4500.7,5,4,10617,a9kp7p86gn@greencompute.com,Active
Vendor-1368,EcoInfra,Renewable Energy,22081.6,24,Rome,60,11,1,2350.15,2,6,8473,tymcwv9ofj@ecoinfra.com,Active
Vendor-1369,GreenCompute,Monitoring,11333.5,15,Amsterdam,60,16,12,4114.31,4,16,1901,lro3s4xtiy@greencompute.com,Active
Vendor-1370,EcoInfra,Renewable Energy,7592.9,25,Dublin,12,16,12,3943.31,3,6,3539,1___2v9kyd@ecoinfra.com,On Hold
Vendor-1371,EcoInfra,Software,23322.5,27,Dublin,48,21,2,841.96,3,5,8829,66k79unsxw@ecoinfra.com,Cancelled
Vendor-1372,CoolIT,Software,6485.8,14,Berlin,36,23,2,1037.65,1,3,7605,1jod-m4o_-@coolit.com,Active
Vendor-1373,PowerSolutions,Hardware,7635.3,10,Dublin,48,17,5,1769.79,3,18,6417,qgwfexu6rd@powersolutions.com,Active
Vendor-1374,GreenCompute,Renewable Energy,8546.1,29,Amsterdam,48,16,12,3635.64,4,9,2490,e_q5jyfj7d@greencompute.com,Cancelled
Vendor-1375,PowerSolutions,Software,17360.9,26,Amsterdam,48,11,9,954.0,3,3,8207,xfvwy6rhq8@powersolutions.com,Active
Vendor-1376,TechOptima,Software,11372.4,25,Amsterdam,24,14,6,3333.24,4,17,7804,5-kwez5yta@techoptima.com,Cancelled
Vendor-1377,CoolIT,Hardware,16149.3,17,London,24,14,11,501.25,4,18,6521,taqxtfdbu7@coolit.com,In Development
Vendor-1378,GreenCompute,Renewable Energy,20589.0,16,Berlin,12,11,11,3504.41,4,17,5371,cm652a7mzu@greencompute.com,Active
Vendor-1379,GreenCompute,Software,17084.3,15,Amsterdam,12,20,11,4804.98,5,13,1407,jenq8nqmut@greencompute.com,Active
Vendor-1380,PowerSolutions,Renewable Energy,23214.1,11,London,36,20,9,4432.19,4,11,5575,-4nbiwktah@powersolutions.com,Active
Vendor-1381,TechOptima,Monitoring,7009.2,15,Vienna,60,16,3,3984.48,5,7,7955,c1eecb64ke@techoptima.com,On Hold
Vendor-1382,EcoInfra,Renewable Energy,23497.6,12,Amsterdam,12,14,7,1779.81,2,11,2742,ltr47f1rn5@ecoinfra.com,In Development
Vendor-1383,PowerSolutions,Monitoring,14714.6,22,Amsterdam,36,21,13,726.46,3,9,7443,7fmv516-ar@powersolutions.com,Active
Vendor-1384,CoolIT,Renewable Energy,6148.3,22,Stockholm,60,12,8,4485.78,4,7,7988,hwbuf04w6o@coolit.com,Active
Vendor-1385,TechOptima,Renewable Energy,22776.7,14,Berlin,24,11,11,1052.87,4,18,5475,bi20ixtr91@techoptima.com,Pending
Vendor-1386,PowerSolutions,Hardware,7277.7,13,London,36,22,9,684.99,5,13,1246,jedpqoq24-@powersolutions.com,Inactive
Vendor-1387,GreenCompute,Monitoring,18428.8,26,Lisbon,48,17,12,3088.66,4,11,5461,o67xxk1txx@greencompute.com,In Development
Vendor-1388,PowerSolutions,Monitoring,10664.3,27,Lisbon,48,21,3,2902.96,5,5,9312,ub4dusfwd0@powersolutions.com,On Hold
Vendor-1389,CoolIT,Renewable Energy,7101.1,18,Berlin,48,11,3,1312.09,5,12,5926,e_rr2qamj-@coolit.com,Active
Vendor-1390,CoolIT,Renewable Energy,21860.0,25,Lisbon,24,14,11,2844.21,4,11,6051,gugc62e2vz@coolit.com,In Development
Vendor-1391,CoolIT,Renewable Energy,13545.3,14,London,60,24,11,1644.3,4,15,7963,qt7i39mbg9@coolit.com,Active
Vendor-1392,PowerSolutions,Monitoring,17394.0,18,Paris,36,14,4,3953.32,4,4,8353,vc7ztqu_e-@powersolutions.com,Cancelled
Vendor-1393,CoolIT,Monitoring,19114.0,28,Stockholm,48,21,5,4266.15,5,12,1668,9bzw2_m340@coolit.com,Active
Vendor-1394,EcoInfra,Software,16049.3,20,London,48,13,12,1952.73,4,15,1155,zpr077imw8@ecoinfra.com,Pending
Vendor-1395,CoolIT,Software,20585.5,28,Berlin,24,19,3,4792.75,4,9,8925,97wglbka6t@coolit.com,In Development
Vendor-1396,TechOptima,Monitoring,15002.3,21,Dublin,60,5,8,2264.06,1,9,6842,vw80khcew2@techoptima.com,Active
Vendor-1397,GreenCompute,Hardware,13319.4,22,Dublin,60,22,3,4684.81,1,15,1632,l8llwmsi9_@greencompute.com,Active
Vendor-1398,PowerSolutions,Monitoring,20036.0,13,Paris,60,18,9,3069.1,3,6,3260,rqtw_fv7ak@powersolutions.com,Pending
Vendor-1399,PowerSolutions,Renewable Energy,9188.8,10,Lisbon,60,21,12,1223.44,4,7,2297,04f43rlfcm@powersolutions.com,Active
Vendor-1400,CoolIT,Renewable Energy,23844.2,16,Lisbon,60,11,7,2430.98,3,3,10121,s7mh2yluiq@coolit.com,Active
Vendor-1401,PowerSolutions,Renewable Energy,10995.3,11,Lisbon,24,19,7,2027.62,1,7,6294,32qhi6fbz-@powersolutions.com,Active
Vendor-1402,PowerSolutions,Software,5775.2,13,Berlin,12,15,2,4080.8,4,13,9449,vh05h1pe7z@powersolutions.com,Inactive
Vendor-1403,TechOptima,Software,15852.5,28,Amsterdam,60,20,9,4089.23,4,5,9416,2y9dlr4qrb@techoptima.com,Active
Vendor-1404,PowerSolutions,Renewable Energy,11030.4,14,Dublin,60,6,11,4267.93,5,14,7099,lqtgdk7uxk@powersolutions.com,Active
Vendor-1405,GreenCompute,Monitoring,8169.4,20,Berlin,48,18,5,900.94,5,8,2663,hreve5ei2t@greencompute.com,Inactive
Vendor-1406,PowerSolutions,Monitoring,20659.9,24,Amsterdam,24,12,9,722.39,5,4,6193,0-0vpenyv-@powersolutions.com,Active
Vendor-1407,TechOptima,Monitoring,16805.2,22,London,60,13,8,4605.73,3,18,8680,27m9m5lo5_@techoptima.com,Pending
Vendor-1408,EcoInfra,Monitoring,16850.8,28,Paris,48,7,1,1499.17,3,17,1211,0fmjbuljmn@ecoinfra.com,Inactive
Vendor-1409,EcoInfra,Hardware,15318.1,11,Dublin,24,23,7,2187.22,5,14,4180,l-cv9ffwdc@ecoinfra.com,Cancelled
Vendor-1410,PowerSolutions,Monitoring,17902.9,28,Lisbon,48,24,12,2765.7,5,8,2641,2gj4psyauw@powersolutions.com,Pending
Vendor-1411,TechOptima,Software,23445.8,17,Lisbon,60,24,1,4774.35,3,11,8043,v7rqmiyxs9@techoptima.com,Active
Vendor-1412,EcoInfra,Hardware,11604.7,15,Dublin,48,14,1,3518.97,4,16,10392,ml1a6ntj9c@ecoinfra.com,In Development
Vendor-1413,TechOptima,Monitoring,17708.9,20,Lisbon,12,11,2,1936.8,4,4,6873,e9gub265dl@techoptima.com,Active
Vendor-1414,EcoInfra,Software,20665.5,25,Dublin,24,17,2,3393.98,5,12,10897,p4jkaqigaj@ecoinfra.com,In Development
Vendor-1415,TechOptima,Hardware,9065.1,26,Stockholm,48,9,5,4855.92,2,18,3429,5welquw270@techoptima.com,Inactive
Vendor-1416,PowerSolutions,Monitoring,19685.7,25,Dublin,36,6,13,597.96,3,3,7468,cnwsztiken@powersolutions.com,On Hold
Vendor-1417,EcoInfra,Software,12633.1,10,Dublin,12,18,4,1417.07,3,8,2525,x5v9j1ee8g@ecoinfra.com,In Development
Vendor-1418,CoolIT,Monitoring,21826.4,24,Lisbon,60,19,3,3298.89,5,12,4400,6ui9ef5yby@coolit.com,Active
Vendor-1419,PowerSolutions,Hardware,10901.8,16,Dublin,36,18,8,596.54,3,4,1850,5ae-td_1xg@powersolutions.com,Active
Vendor-1420,PowerSolutions,Software,18858.4,18,Rome,60,8,6,4402.45,4,4,3746,b5kroxp1vc@powersolutions.com,Active
Vendor-1421,TechOptima,Renewable Energy,15212.6,13,Rome,36,19,12,2308.05,4,14,4685,fps_d7fxoh@techoptima.com,In Development
Vendor-1422,PowerSolutions,Renewable Energy,19990.7,27,Rome,12,6,12,4028.78,4,7,9565,f--3i35snp@powersolutions.com,Active
Vendor-1423,EcoInfra,Renewable Energy,21249.2,17,Rome,12,15,8,3801.28,1,17,2513,-j6b2yieh7@ecoinfra.com,On Hold
Vendor-1424,PowerSolutions,Renewable Energy,7428.5,21,Stockholm,36,5,6,3282.96,2,17,8920,r2esgwir5g@powersolutions.com,Cancelled
Vendor-1425,PowerSolutions,Monitoring,10254.0,15,Paris,60,15,9,3194.57,3,3,6269,r1u-s9a_h7@powersolutions.com,Active
Vendor-1426,TechOptima,Renewable Energy,10144.1,13,Dublin,12,23,6,4971.21,4,4,5060,pskl--wnvc@techoptima.com,Inactive
Vendor-1427,PowerSolutions,Renewable Energy,5905.2,28,London,60,6,6,763.71,3,5,9036,4jl7zph3gu@powersolutions.com,In Development
Vendor-1428,GreenCompute,Hardware,24161.6,21,London,24,14,13,2381.02,3,12,6959,3jv_9mslx-@greencompute.com,On Hold
Vendor-1429,GreenCompute,Software,16156.5,12,Berlin,24,7,9,4234.17,5,17,1481,33doq6yb4l@greencompute.com,In Development
Vendor-1430,EcoInfra,Software,9412.0,21,Stockholm,36,18,11,2455.49,4,8,8724,h1i_05f_ma@ecoinfra.com,Pending
Vendor-1431,TechOptima,Software,16307.4,23,Paris,12,11,13,3851.2,3,17,7689,lii6lw55aa@techoptima.com,Active
Vendor-1432,EcoInfra,Monitoring,21578.7,18,Paris,12,20,12,3933.68,3,18,7017,hp23dgqu20@ecoinfra.com,Active
Vendor-1433,PowerSolutions,Hardware,8191.0,21,Paris,48,23,10,1073.81,4,19,7015,wjpfqeybys@powersolutions.com,In Development
Vendor-1434,TechOptima,Renewable Energy,17967.9,26,Dublin,36,17,13,4648.94,4,8,6760,_iz0ll9-fl@techoptima.com,In Development
Vendor-1435,CoolIT,Monitoring,7988.2,25,Dublin,12,11,9,2702.72,2,12,8203,sn4lqw33w0@coolit.com,Active
Vendor-1436,TechOptima,Renewable Energy,22006.7,27,Rome,24,9,9,3858.43,2,5,10738,ung_j_8dpx@techoptima.com,Active
