Server ID,Uptime (%),Workload (CPU %),Temperature (°C),Timestamp,Server Location,Server Type,Memory Usage (%),Disk Usage (%),Error Rate (%),Carbon Emissions (kg CO2),Maintenance Status,Power State,Fan Speed (RPM),Latency (ms),Year,Month,Day
Server-0715,98.6,6,30,2021-03-24 08:31:52,Mayo,Edge,55,72,1,103.98,Needs Maintenance,On,3296,65,2021,3,24
Server-0716,96.6,96,29,2023-07-04 21:34:07,Dublin,Network Node,73,85,3,178.73,Active,On,4990,39,2023,7,4
Server-0717,99.2,26,35,2024-09-27 14:04:23,Limerick,Mainframe,62,50,3,158.61,Active,On,2853,6,2024,9,27
Server-0718,99.9,92,27,2021-07-30 06:47:16,Cork,Cloud,77,73,2,103.18,Under Repair,Standby,3764,45,2021,7,30
Server-0719,98.3,26,36,2022-10-26 10:52:18,Limerick,Mainframe,66,62,4,103.38,Active,On,3196,52,2022,10,26
Server-0720,97.7,94,30,2023-08-27 03:52:14,Donegal,Enterprise,59,67,2,232.81,Retired,On,2870,93,2023,8,27
Server-0721,97.3,46,39,2024-10-04 05:26:05,Galway,Mainframe,62,56,2,178.4,Needs Maintenance,On,3574,91,2024,10,4
Server-0722,99.6,4,44,2022-03-25 02:20:54,Dublin,Mainframe,92,89,1,130.88,Active,On,4130,34,2022,3,25
Server-0723,97.2,97,44,2020-03-09 08:25:16,Limerick,Enterprise,82,53,2,122.71,Inactive,On,4343,46,2020,3,9
Server-0724,99.1,36,27,2023-04-08 11:38:50,Donegal,Cloud,56,69,4,150.52,Needs Maintenance,Standby,3133,57,2023,4,8
Server-0725,95.0,20,38,2023-04-17 11:35:29,Galway,Enterprise,86,59,1,164.42,Retired,Standby,3701,13,2023,4,17
Server-0726,99.5,89,25,2022-06-07 03:01:19,Limerick,Backup Server,54,56,4,82.61,Retired,On,4434,39,2022,6,7
Server-0727,96.9,68,25,2022-12-12 01:55:41,Galway,Edge,82,88,2,143.76,Inactive,On,4683,18,2022,12,12
Server-0728,96.4,96,26,2024-11-02 03:26:51,Dublin,Cloud,83,92,2,47.55,Active,On,2341,14,2024,11,2
Server-0729,95.8,41,44,2020-10-06 11:44:25,Limerick,Mainframe,63,74,1,148.77,Inactive,On,3576,21,2020,10,6
Server-0730,95.4,62,37,2023-05-29 00:36:01,Mayo,Enterprise,70,68,0,222.86,Needs Maintenance,On,4375,32,2023,5,29
Server-0731,99.4,1,42,2020-09-20 18:54:20,Donegal,Backup Server,67,93,1,84.94,Needs Maintenance,On,4213,31,2020,9,20
Server-0732,96.7,86,34,2021-12-27 19:57:51,Mayo,Backup Server,63,89,0,143.01,Active,Standby,4897,36,2021,12,27
Server-0733,99.9,50,34,2023-12-30 06:33:12,Kilkenny,Enterprise,76,69,0,139.14,Active,On,4811,93,2023,12,30
Server-0734,97.1,92,37,2022-11-16 19:28:33,Carlow,Cloud,88,78,1,93.78,Active,On,4737,24,2022,11,16
Server-0735,99.7,17,26,2021-08-29 02:53:43,Cork,Backup Server,87,54,2,127.35,Needs Maintenance,Standby,2495,29,2021,8,29
Server-0736,98.3,34,30,2023-03-25 16:15:57,Kilkenny,Enterprise,75,79,4,83.93,Needs Maintenance,On,2738,10,2023,3,25
Server-0737,95.8,9,27,2021-12-27 01:04:39,Mayo,Edge,77,77,2,101.61,Under Repair,On,4142,67,2021,12,27
Server-0738,96.5,38,42,2024-12-14 04:00:39,Kilkenny,Network Node,50,88,0,158.19,Under Repair,On,4020,88,2024,12,14
Server-0739,99.7,96,38,2024-10-29 08:02:41,Mayo,Mainframe,62,94,3,169.37,Needs Maintenance,On,3915,59,2024,10,29
Server-0740,97.1,31,33,2023-02-25 07:35:42,Dublin,Edge,84,89,4,133.54,Needs Maintenance,Standby,3342,22,2023,2,25
Server-0741,95.3,36,25,2024-09-27 15:53:54,Cork,Enterprise,71,77,2,217.1,Active,On,3436,78,2024,9,27
Server-0742,96.7,86,30,2020-02-08 11:22:34,Dublin,Network Node,94,75,3,186.58,Retired,Standby,3146,2,2020,2,8
Server-0743,99.4,64,39,2023-11-03 10:49:17,Carlow,Mainframe,52,50,3,248.39,Needs Maintenance,On,3681,86,2023,11,3
Server-0744,100.0,16,31,2024-11-05 11:24:05,Limerick,Edge,70,60,4,144.08,Under Repair,Standby,4651,24,2024,11,5
Server-0745,95.1,35,44,2020-11-21 05:28:01,Cork,Cloud,50,50,0,97.56,Needs Maintenance,Off,3381,18,2020,11,21
Server-0746,97.4,26,36,2023-08-19 13:15:00,Galway,Mainframe,84,94,3,140.56,Active,On,3204,18,2023,8,19
Server-0747,96.2,47,26,2023-02-02 14:04:05,Mayo,Cloud,87,63,3,250.79,Under Repair,On,2549,53,2023,2,2
Server-0748,99.9,38,36,2023-05-09 12:36:27,Limerick,Mainframe,59,70,4,99.88,Needs Maintenance,Standby,2485,63,2023,5,9
Server-0749,96.9,64,38,2020-09-10 04:38:04,Limerick,Enterprise,73,50,1,192.46,Needs Maintenance,On,4789,94,2020,9,10
Server-0750,99.7,37,31,2024-03-04 05:30:47,Kilkenny,Backup Server,57,63,4,98.53,Active,Off,3515,55,2024,3,4
Server-0751,98.1,61,30,2022-03-31 04:30:41,Galway,Edge,53,59,0,131.68,Out of Service,On,2884,2,2022,3,31
Server-0752,99.5,13,28,2021-01-15 18:12:19,Cork,Mainframe,83,75,2,124.98,Out of Service,On,3245,83,2021,1,15
Server-0753,99.7,67,37,2021-03-15 05:04:53,Mayo,Cloud,81,84,2,104.13,Active,Standby,2013,36,2021,3,15
Server-0754,95.5,95,30,2022-10-31 00:55:15,Donegal,Mainframe,93,69,3,188.98,Active,Off,3161,13,2022,10,31
Server-0755,96.0,84,26,2024-09-21 11:21:12,Limerick,Mainframe,74,52,3,221.98,Out of Service,On,4423,15,2024,9,21
Server-0756,96.3,46,35,2024-08-12 08:33:05,Galway,Mainframe,80,74,3,195.12,Needs Maintenance,On,3976,52,2024,8,12
Server-0757,97.7,42,40,2022-07-14 20:26:54,Mayo,Enterprise,87,73,2,151.33,Needs Maintenance,On,3053,90,2022,7,14
Server-0758,96.2,1,42,2020-06-02 10:06:30,Limerick,Backup Server,59,55,2,75.67,Out of Service,Standby,3449,24,2020,6,2
Server-0759,99.7,88,30,2020-06-26 16:12:33,Dublin,Backup Server,84,51,0,156.49,Needs Maintenance,On,4105,33,2020,6,26
Server-0760,95.9,37,25,2020-10-19 17:38:03,Donegal,Backup Server,89,79,1,181.27,Needs Maintenance,On,4811,67,2020,10,19
Server-0761,95.9,58,32,2023-10-15 06:19:01,Dublin,Backup Server,62,53,1,145.4,Retired,On,3298,40,2023,10,15
Server-0762,95.8,47,32,2022-12-26 15:28:20,Mayo,Edge,63,83,3,216.41,Out of Service,On,4927,9,2022,12,26
Server-0763,97.2,77,37,2023-07-14 13:41:01,Mayo,Backup Server,53,69,0,140.17,Inactive,On,3042,15,2023,7,14
Server-0764,95.2,12,40,2021-11-30 13:39:06,Mayo,Backup Server,85,84,1,120.03,Inactive,On,3831,89,2021,11,30
Server-0765,98.4,43,34,2020-05-02 05:59:35,Carlow,Network Node,52,67,3,199.36,Inactive,On,4968,63,2020,5,2
Server-0766,96.2,18,41,2024-02-22 01:23:14,Mayo,Mainframe,52,86,1,193.34,Out of Service,On,3779,49,2024,2,22
Server-0767,99.7,11,37,2021-07-06 05:08:46,Kilkenny,Mainframe,52,54,1,224.91,Active,On,2672,39,2021,7,6
Server-0768,95.9,59,32,2023-07-21 16:18:08,Galway,Enterprise,57,64,2,176.13,Retired,On,3847,40,2023,7,21
Server-0769,95.4,30,42,2023-09-24 01:51:57,Carlow,Cloud,76,89,0,109.77,Needs Maintenance,On,4808,31,2023,9,24
Server-0770,97.0,33,44,2023-10-02 19:22:53,Kilkenny,Network Node,58,83,2,20.45,Active,On,4294,17,2023,10,2
Server-0771,96.2,40,41,2024-07-31 20:30:41,Donegal,Network Node,55,89,3,63.87,Active,On,2212,90,2024,7,31
Server-0772,99.3,22,25,2023-01-20 08:27:34,Dublin,Network Node,69,87,1,120.96,Retired,Off,2414,38,2023,1,20
Server-0773,97.6,72,36,2020-11-02 15:35:31,Galway,Enterprise,85,68,2,216.33,Active,On,2435,48,2020,11,2
Server-0774,97.4,15,35,2023-08-03 20:38:06,Cork,Network Node,59,92,2,211.18,Active,On,3997,95,2023,8,3
Server-0775,98.9,87,43,2024-10-12 02:45:15,Carlow,Backup Server,77,70,2,129.78,Retired,On,3471,47,2024,10,12
Server-0776,98.3,71,36,2023-01-12 14:50:20,Galway,Cloud,53,53,1,190.68,Under Repair,On,2883,45,2023,1,12
Server-0777,95.0,30,26,2022-05-28 20:14:56,Mayo,Edge,51,70,1,81.19,Out of Service,Standby,3694,15,2022,5,28
Server-0778,98.4,54,38,2022-03-23 10:47:20,Cork,Network Node,87,80,3,212.07,Active,On,4831,71,2022,3,23
Server-0779,98.6,95,42,2024-10-10 06:46:31,Kilkenny,Backup Server,50,75,2,135.97,Needs Maintenance,On,2600,45,2024,10,10
Server-0780,95.9,41,39,2021-01-02 20:30:16,Donegal,Mainframe,92,59,1,182.36,Inactive,On,4677,20,2021,1,2
Server-0781,98.5,22,36,2024-05-23 08:13:55,Kilkenny,Cloud,52,57,3,176.9,Inactive,On,3220,64,2024,5,23
Server-0782,100.0,37,27,2023-03-13 23:27:42,Cork,Cloud,54,67,3,173.26,Active,On,2664,74,2023,3,13
Server-0783,96.5,99,39,2022-07-11 17:58:09,Mayo,Network Node,57,67,2,89.99,Out of Service,On,4142,5,2022,7,11
Server-0784,95.2,95,37,2023-01-30 19:40:23,Mayo,Mainframe,65,62,3,120.65,Needs Maintenance,On,3358,80,2023,1,30
Server-0785,99.3,22,34,2020-07-01 06:24:07,Kilkenny,Cloud,61,51,4,202.73,Under Repair,On,4697,53,2020,7,1
Server-0786,96.0,86,34,2021-04-06 16:37:08,Limerick,Enterprise,69,59,0,175.39,Active,Standby,3638,9,2021,4,6
Server-0787,98.9,96,32,2021-12-30 03:17:47,Limerick,Network Node,63,94,3,95.95,Active,On,4920,48,2021,12,30
Server-0788,97.0,25,34,2022-02-02 07:05:21,Limerick,Mainframe,77,89,0,168.81,Active,On,3512,31,2022,2,2
Server-0789,99.5,39,30,2021-01-16 00:32:10,Donegal,Backup Server,82,63,3,97.68,Active,On,3611,67,2021,1,16
Server-0790,99.7,2,30,2020-10-30 11:58:05,Limerick,Edge,92,52,2,86.76,Out of Service,On,3485,43,2020,10,30
Server-0791,97.0,0,33,2022-03-26 23:22:34,Carlow,Cloud,91,93,0,118.97,Needs Maintenance,On,3341,45,2022,3,26
Server-0792,99.9,76,32,2024-10-05 20:16:41,Limerick,Edge,73,50,0,145.18,Under Repair,On,2473,1,2024,10,5
Server-0793,95.1,90,25,2024-01-22 06:35:39,Mayo,Mainframe,51,64,0,89.89,Active,Standby,2518,26,2024,1,22
Server-0794,97.8,49,43,2021-03-27 00:44:43,Cork,Backup Server,87,94,0,194.57,Inactive,Standby,4562,27,2021,3,27
Server-0795,98.7,26,25,2025-01-17 14:41:31,Dublin,Enterprise,90,83,3,114.53,Needs Maintenance,On,2153,29,2025,1,17
Server-0796,97.1,43,32,2024-04-17 05:28:03,Kilkenny,Mainframe,55,85,0,148.4,Active,On,3589,46,2024,4,17
Server-0797,98.3,85,39,2022-10-07 21:28:47,Kilkenny,Edge,82,88,2,172.41,Retired,On,4847,96,2022,10,7
Server-0798,96.5,54,36,2024-02-27 20:47:20,Dublin,Mainframe,54,59,2,242.31,Active,Standby,2550,92,2024,2,27
Server-0799,95.4,74,27,2024-08-08 02:45:34,Mayo,Mainframe,93,62,4,179.67,Active,On,3548,30,2024,8,8
Server-0800,99.2,14,38,2024-10-30 22:05:48,Dublin,Cloud,73,80,2,134.77,Inactive,On,3515,26,2024,10,30
Server-0801,96.5,93,26,2022-07-04 03:54:02,Donegal,Backup Server,77,74,3,100.66,Needs Maintenance,On,2833,86,2022,7,4
Server-0802,96.0,81,26,2020-06-13 07:52:06,Kilkenny,Mainframe,82,70,2,87.41,Active,Off,3354,88,2020,6,13
Server-0803,96.0,43,43,2024-11-19 16:11:42,Limerick,Enterprise,67,57,1,100.92,Out of Service,On,4980,26,2024,11,19
Server-0804,99.1,87,43,2023-06-27 11:44:33,Cork,Cloud,74,57,0,142.53,Inactive,On,2888,71,2023,6,27
Server-0805,95.3,95,42,2022-01-10 14:41:53,Galway,Enterprise,86,67,2,210.29,Active,Off,4787,45,2022,1,10
Server-0806,97.5,85,32,2023-04-26 00:26:10,Limerick,Edge,78,66,3,143.57,Active,On,4897,65,2023,4,26
Server-0807,96.0,68,41,2020-08-21 12:11:35,Cork,Backup Server,62,88,2,121.99,Needs Maintenance,On,3622,40,2020,8,21
Server-0808,98.3,68,27,2024-05-06 17:15:10,Cork,Mainframe,65,59,3,155.7,Under Repair,On,2826,87,2024,5,6
Server-0809,99.0,21,40,2022-08-15 02:27:43,Kilkenny,Backup Server,62,61,1,232.41,Under Repair,On,2840,66,2022,8,15
Server-0810,97.8,61,41,2024-10-03 02:00:03,Kilkenny,Network Node,69,54,0,112.26,Needs Maintenance,On,4301,42,2024,10,3
Server-0811,98.1,50,28,2022-12-20 12:47:59,Carlow,Mainframe,52,69,1,172.91,Needs Maintenance,On,3271,11,2022,12,20
Server-0812,98.1,38,41,2021-06-30 03:54:02,Mayo,Network Node,87,91,1,131.87,Needs Maintenance,On,3624,71,2021,6,30
Server-0813,97.9,21,41,2021-01-19 20:18:26,Galway,Cloud,92,81,4,160.05,Active,Standby,3581,54,2021,1,19
Server-0814,96.1,6,28,2020-07-08 06:49:11,Dublin,Edge,88,86,0,181.93,Out of Service,Standby,3354,14,2020,7,8
Server-0815,98.3,49,30,2021-11-22 09:17:18,Donegal,Network Node,63,83,1,218.7,Active,On,2051,63,2021,11,22
Server-0816,98.9,53,36,2020-08-08 03:40:51,Galway,Mainframe,61,86,1,147.23,Needs Maintenance,Standby,2556,77,2020,8,8
Server-0817,99.1,84,44,2023-04-11 14:47:51,Dublin,Mainframe,82,76,0,206.7,Active,On,2126,1,2023,4,11
Server-0818,95.4,98,31,2022-11-25 00:49:53,Donegal,Mainframe,66,56,1,170.27,Active,On,2243,27,2022,11,25
Server-0819,97.0,73,32,2023-08-02 01:12:07,Limerick,Edge,67,65,2,85.18,Needs Maintenance,Off,2223,61,2023,8,2
Server-0820,96.8,11,42,2024-01-14 21:05:11,Galway,Network Node,92,64,2,140.21,Needs Maintenance,On,4727,67,2024,1,14
Server-0821,99.6,61,29,2020-02-28 14:38:01,Mayo,Network Node,61,50,2,266.22,Active,On,4546,91,2020,2,28
Server-0822,98.3,86,30,2021-09-05 09:45:06,Mayo,Edge,94,67,0,144.28,Out of Service,Off,2592,14,2021,9,5
Server-0823,97.4,37,41,2020-12-08 14:50:25,Donegal,Enterprise,75,68,2,134.27,Needs Maintenance,On,3076,29,2020,12,8
Server-0824,99.8,76,37,2020-10-13 12:25:10,Donegal,Cloud,77,74,1,134.14,Needs Maintenance,On,4874,20,2020,10,13
Server-0825,95.8,66,39,2021-10-02 11:11:53,Dublin,Edge,62,50,2,126.72,Retired,Standby,3778,37,2021,10,2
Server-0826,96.8,69,28,2024-09-28 00:31:44,Mayo,Mainframe,86,81,4,81.19,Needs Maintenance,On,3690,41,2024,9,28
Server-0827,98.1,93,30,2022-09-04 03:12:45,Carlow,Backup Server,61,81,0,35.1,Needs Maintenance,On,3535,82,2022,9,4
Server-0828,97.6,40,26,2021-11-14 11:37:01,Dublin,Enterprise,53,90,3,111.32,Under Repair,Off,4077,22,2021,11,14
Server-0829,98.0,66,31,2020-04-18 17:47:30,Galway,Backup Server,69,91,2,132.43,Active,Off,2200,30,2020,4,18
Server-0830,98.8,1,33,2023-07-27 09:10:23,Dublin,Backup Server,59,59,4,177.53,Active,On,2193,55,2023,7,27
Server-0831,98.5,56,43,2022-04-15 03:03:36,Dublin,Network Node,94,88,2,131.5,Under Repair,On,2280,58,2022,4,15
Server-0832,98.3,58,41,2021-05-17 14:06:58,Dublin,Cloud,59,80,3,156.34,Out of Service,Off,4987,12,2021,5,17
Server-0833,98.6,29,28,2025-02-23 15:21:26,Kilkenny,Mainframe,88,70,3,90.91,Under Repair,On,3941,98,2025,2,23
Server-0834,98.9,60,27,2021-01-12 16:11:17,Kilkenny,Mainframe,77,50,4,64.26,Active,Standby,4896,58,2021,1,12
Server-0835,96.1,91,29,2023-06-16 05:51:22,Kilkenny,Mainframe,61,88,3,167.38,Inactive,On,2702,26,2023,6,16
Server-0836,98.4,48,40,2023-05-07 21:31:35,Galway,Edge,71,73,2,182.55,Active,On,2731,18,2023,5,7
Server-0837,98.3,48,43,2023-10-05 16:57:35,Limerick,Backup Server,70,82,4,199.1,Under Repair,On,3007,61,2023,10,5
Server-0838,98.5,42,26,2023-05-19 09:55:55,Galway,Network Node,94,75,4,210.22,Active,On,2562,61,2023,5,19
Server-0839,96.2,97,33,2025-04-03 06:57:52,Limerick,Enterprise,64,86,1,215.93,Inactive,Off,3893,25,2025,4,3
Server-0840,96.4,94,35,2022-07-25 17:17:40,Donegal,Cloud,65,72,0,184.36,Needs Maintenance,On,2286,69,2022,7,25
Server-0841,98.9,16,39,2023-03-15 17:26:41,Mayo,Mainframe,88,68,3,121.47,Needs Maintenance,On,3803,91,2023,3,15
Server-0842,96.9,57,37,2025-04-05 18:56:22,Donegal,Edge,51,67,1,164.15,Needs Maintenance,On,2787,37,2025,4,5
Server-0843,99.6,72,30,2023-07-19 13:58:57,Galway,Backup Server,64,82,2,133.91,Active,On,2304,76,2023,7,19
Server-0844,95.6,19,30,2024-10-11 22:08:27,Mayo,Edge,64,60,0,138.5,Retired,On,4124,39,2024,10,11
Server-0845,95.9,76,42,2022-03-03 13:12:35,Kilkenny,Cloud,72,60,2,169.59,Retired,Standby,4157,22,2022,3,3
Server-0846,95.9,53,32,2021-10-22 08:24:58,Donegal,Enterprise,67,81,1,213.29,Needs Maintenance,On,4531,75,2021,10,22
Server-0847,96.4,90,29,2022-08-16 06:46:19,Dublin,Edge,78,84,1,188.03,Out of Service,On,3908,10,2022,8,16
Server-0848,99.5,99,34,2024-01-25 10:51:57,Cork,Edge,92,78,1,149.59,Retired,On,4656,38,2024,1,25
Server-0849,96.9,57,33,2024-03-24 12:55:15,Mayo,Network Node,82,52,0,154.93,Retired,On,2346,64,2024,3,24
Server-0850,97.3,3,31,2024-10-13 01:09:24,Kilkenny,Network Node,78,68,0,168.01,Needs Maintenance,On,2073,82,2024,10,13
Server-0851,97.1,90,25,2021-07-30 15:45:59,Mayo,Enterprise,86,53,1,208.91,Out of Service,On,3484,43,2021,7,30
Server-0852,99.0,71,36,2024-08-27 11:19:04,Kilkenny,Backup Server,66,84,3,242.81,Active,On,3148,55,2024,8,27
Server-0853,96.9,63,41,2023-04-12 07:44:22,Kilkenny,Backup Server,75,84,4,156.5,Out of Service,On,3915,11,2023,4,12
Server-0854,99.2,8,28,2024-07-06 23:14:43,Cork,Cloud,92,94,3,139.83,Active,On,3393,16,2024,7,6
Server-0855,97.4,84,26,2020-08-03 00:17:29,Donegal,Mainframe,58,60,1,157.89,Inactive,On,4085,25,2020,8,3
Server-0856,96.2,34,44,2023-03-12 00:28:03,Limerick,Edge,70,68,3,201.58,Needs Maintenance,On,4548,55,2023,3,12
Server-0857,97.2,27,42,2022-11-17 15:47:44,Donegal,Mainframe,89,74,1,176.05,Needs Maintenance,On,3155,67,2022,11,17
Server-0858,97.0,26,39,2021-12-08 11:32:58,Carlow,Mainframe,50,69,1,124.45,Under Repair,On,3802,66,2021,12,8
Server-0859,96.2,70,33,2024-07-06 14:13:08,Dublin,Mainframe,58,70,1,150.62,Out of Service,On,4107,27,2024,7,6
Server-0860,95.6,49,40,2021-11-03 22:23:49,Dublin,Enterprise,76,60,2,150.8,Under Repair,Off,3347,46,2021,11,3
Server-0861,99.2,44,32,2023-01-06 01:47:56,Carlow,Cloud,63,65,3,117.66,Retired,On,3630,11,2023,1,6
Server-0862,97.6,97,36,2023-07-17 20:03:38,Carlow,Cloud,85,75,1,117.07,Needs Maintenance,On,4619,70,2023,7,17
Server-0863,96.2,13,31,2020-12-16 21:23:16,Cork,Network Node,80,59,2,89.55,Out of Service,On,4248,28,2020,12,16
Server-0864,97.1,28,32,2022-10-20 22:57:22,Dublin,Mainframe,84,56,1,142.62,Active,On,4884,67,2022,10,20
Server-0865,98.0,59,34,2022-06-18 11:29:19,Dublin,Mainframe,79,54,3,206.56,Needs Maintenance,On,4090,44,2022,6,18
Server-0866,98.6,28,39,2023-04-11 06:57:08,Limerick,Edge,67,50,1,200.94,Retired,On,2125,79,2023,4,11
Server-0867,98.1,56,31,2023-10-10 20:48:53,Kilkenny,Enterprise,66,79,2,148.69,Out of Service,Standby,2803,70,2023,10,10
Server-0868,96.2,60,34,2020-03-10 22:13:25,Galway,Mainframe,90,89,3,239.18,Needs Maintenance,On,2388,55,2020,3,10
Server-0869,95.6,84,44,2024-12-24 08:14:22,Mayo,Enterprise,66,73,4,147.27,Active,On,2193,79,2024,12,24
Server-0870,95.4,59,31,2023-03-21 19:59:29,Dublin,Backup Server,77,94,2,132.96,Out of Service,Standby,2229,17,2023,3,21
Server-0871,95.5,65,34,2025-04-07 02:32:32,Cork,Network Node,73,69,1,51.13,Needs Maintenance,On,4613,94,2025,4,7
Server-0872,96.7,50,34,2020-06-05 03:04:15,Cork,Enterprise,86,76,3,159.96,Under Repair,Off,3292,40,2020,6,5
Server-0873,96.8,9,30,2022-03-03 16:51:40,Kilkenny,Cloud,84,87,4,105.22,Inactive,On,4443,70,2022,3,3
Server-0874,99.9,87,39,2023-09-26 19:27:05,Carlow,Backup Server,77,64,1,222.6,Retired,On,4853,49,2023,9,26
Server-0875,95.1,90,44,2022-10-04 10:20:00,Cork,Backup Server,63,74,0,87.83,Active,On,4767,75,2022,10,4
Server-0876,98.2,50,40,2021-07-07 07:04:21,Limerick,Enterprise,85,87,1,214.35,Active,On,2586,37,2021,7,7
Server-0877,97.6,95,29,2025-02-21 20:33:52,Cork,Mainframe,84,56,4,160.24,Retired,On,2663,53,2025,2,21
Server-0878,95.7,86,28,2024-02-25 14:17:48,Kilkenny,Mainframe,55,82,2,92.55,Active,On,2098,72,2024,2,25
Server-0879,99.7,47,42,2021-04-29 05:36:35,Galway,Mainframe,87,60,4,66.94,Active,Standby,2485,81,2021,4,29
Server-0880,99.1,56,33,2025-01-19 20:32:59,Cork,Mainframe,70,94,1,168.51,Active,On,2279,65,2025,1,19
Server-0881,96.1,51,29,2024-09-21 18:11:36,Donegal,Backup Server,77,62,2,103.95,Needs Maintenance,On,4341,1,2024,9,21
Server-0882,96.5,99,35,2022-12-13 17:07:25,Donegal,Enterprise,58,53,3,51.45,Active,On,3885,39,2022,12,13
Server-0883,96.0,56,37,2023-11-04 21:30:54,Carlow,Mainframe,62,79,2,248.97,Active,On,2489,30,2023,11,4
Server-0884,96.5,84,30,2020-04-21 07:02:44,Dublin,Cloud,65,84,1,193.42,Needs Maintenance,Standby,4210,84,2020,4,21
Server-0885,96.1,85,25,2021-07-17 05:44:25,Dublin,Edge,91,70,1,92.76,Needs Maintenance,On,3909,43,2021,7,17
Server-0886,96.3,86,28,2022-06-09 20:21:43,Galway,Mainframe,72,52,2,59.13,Active,On,2755,23,2022,6,9
Server-0887,97.6,11,39,2022-10-23 04:48:23,Cork,Network Node,81,55,2,209.04,Active,On,3680,31,2022,10,23
Server-0888,96.7,76,44,2021-09-07 12:36:56,Kilkenny,Edge,82,88,2,82.28,Active,Standby,3523,87,2021,9,7
Server-0889,97.4,33,42,2023-08-22 14:55:15,Cork,Enterprise,94,88,1,154.96,Active,On,4647,69,2023,8,22
Server-0890,95.2,88,41,2021-02-23 04:20:02,Mayo,Cloud,70,94,0,171.88,Inactive,Off,3471,52,2021,2,23
Server-0891,98.7,65,33,2020-06-22 05:20:41,Kilkenny,Backup Server,53,52,2,124.28,Retired,On,3818,55,2020,6,22
Server-0892,99.6,40,39,2020-10-02 11:56:10,Cork,Cloud,84,65,2,101.15,Needs Maintenance,On,4397,6,2020,10,2
Server-0893,100.0,53,28,2023-04-30 23:58:40,Cork,Network Node,91,60,3,54.91,Active,On,2120,47,2023,4,30
Server-0894,96.0,20,35,2022-07-13 21:58:39,Cork,Mainframe,93,57,4,172.95,Active,On,3346,17,2022,7,13
Server-0895,96.9,94,36,2024-03-06 12:53:24,Donegal,Network Node,60,75,3,269.03,Out of Service,On,3076,47,2024,3,6
Server-0896,99.9,17,36,2022-06-30 07:22:26,Limerick,Mainframe,86,59,0,92.63,Active,On,4965,56,2022,6,30
Server-0897,96.1,79,28,2024-12-23 10:04:39,Galway,Mainframe,90,82,2,100.16,Needs Maintenance,On,2273,47,2024,12,23
Server-0898,97.7,77,32,2025-01-27 15:25:49,Carlow,Cloud,71,83,1,188.75,Inactive,Standby,3057,37,2025,1,27
Server-0899,99.0,96,36,2024-10-01 06:32:48,Carlow,Cloud,91,78,0,28.11,Inactive,Standby,2649,91,2024,10,1
Server-0900,95.1,45,44,2024-11-03 08:28:25,Kilkenny,Backup Server,62,68,1,110.52,Out of Service,On,4085,74,2024,11,3
Server-0901,95.5,6,30,2024-11-21 03:55:37,Donegal,Mainframe,85,74,2,160.45,Active,On,3952,28,2024,11,21
Server-0902,96.0,37,37,2020-11-20 09:45:59,Cork,Backup Server,90,71,4,108.61,Needs Maintenance,On,2524,41,2020,11,20
Server-0903,97.3,19,29,2020-03-12 09:12:19,Mayo,Cloud,86,76,1,175.92,Active,On,4214,56,2020,3,12
Server-0904,95.1,3,38,2022-03-31 16:16:52,Cork,Cloud,68,88,3,170.67,Active,On,4410,66,2022,3,31
Server-0905,97.2,10,39,2022-03-13 00:33:35,Mayo,Cloud,89,91,3,155.74,Under Repair,On,3238,71,2022,3,13
Server-0906,95.8,5,41,2023-08-24 07:10:39,Limerick,Mainframe,91,87,1,112.05,Active,On,3694,8,2023,8,24
Server-0907,99.2,6,39,2023-03-01 09:13:56,Dublin,Mainframe,73,64,3,129.49,Active,On,4791,36,2023,3,1
Server-0908,97.4,44,35,2021-07-30 05:28:31,Kilkenny,Edge,85,76,0,153.92,Out of Service,On,3673,33,2021,7,30
Server-0909,95.4,29,38,2023-06-17 14:01:51,Carlow,Cloud,53,66,0,160.53,Under Repair,On,3984,65,2023,6,17
Server-0910,97.3,86,37,2023-03-31 02:43:43,Dublin,Mainframe,74,50,2,221.36,Active,Standby,4305,31,2023,3,31
Server-0911,97.4,27,33,2023-01-03 14:00:48,Mayo,Cloud,80,56,1,186.46,Active,On,3665,76,2023,1,3
Server-0912,96.5,98,44,2024-08-26 20:07:14,Mayo,Edge,70,90,0,131.17,Active,On,2792,53,2024,8,26
Server-0913,96.8,55,44,2020-12-26 21:09:53,Mayo,Edge,79,90,2,178.24,Inactive,On,2143,88,2020,12,26
Server-0914,99.9,0,28,2022-11-20 16:15:51,Kilkenny,Enterprise,54,68,0,181.64,Inactive,On,3150,80,2022,11,20
Server-0915,96.2,87,40,2023-12-05 22:24:10,Limerick,Mainframe,53,66,3,117.21,Out of Service,On,3232,81,2023,12,5
Server-0916,98.4,59,42,2022-04-25 15:49:07,Carlow,Edge,81,56,1,179.09,Inactive,Standby,3925,51,2022,4,25
Server-0917,98.3,47,27,2022-03-07 17:51:35,Dublin,Mainframe,54,81,2,138.22,Under Repair,On,4092,11,2022,3,7
Server-0918,97.1,27,37,2024-07-13 22:37:16,Cork,Mainframe,65,88,3,164.6,Active,On,3385,35,2024,7,13
Server-0919,99.7,54,39,2023-07-14 13:54:31,Cork,Cloud,76,74,0,200.46,Needs Maintenance,On,3293,25,2023,7,14
Server-0920,98.8,97,44,2021-04-29 18:33:42,Cork,Mainframe,61,74,4,201.3,Needs Maintenance,On,3050,52,2021,4,29
